"id(l)","id(a)"
"BFH","0xaa06e5c117dbe8bc52dbaa18aaf447eda556b13c"
"Phishing/Hacking","0x65a9090a8778429760786e97992dFF0215f3377d"
"Fake Returns Scam","0x7D5921b7d5B0440b0e3833Afa24bf8Da4aE6AA04"
"Phishing/Hacking","0xa317dab3553e987c79d098c6fcccf0f002f6e163"
"Phishing/Hacking","0xa87149fc85936e6807222fb211162d5be440a930"
"Premia","0x48d49466cb2efbf05faa5fa5e69f2984edc8d1d7"
"Phishing/Hacking","0xfe3b256cbdfdb65b7d7fabf8e5f9f918e47f6db6"
"ARCx","0x066b7660b2003793fb2ffd0b8152158c016fbfef"
"Phishing/Hacking","0x256b6711f4fab3c18df208f3eb7b87384fa13acd"
"Phishing/Hacking","0x5a504295ab80cca776afdc6db4f493e7c6fa8211"
"Synthetix","0xf6b1c627e95bfc3c1b4c9b825a032ff0fbf3e07d"
"DEX","0xf6b1c627e95bfc3c1b4c9b825a032ff0fbf3e07d"
"Alchemix Finance","0xf8317bd5f48b6fe608a52b48c856d3367540b73b"
"Fake Project Scam","0xcc8afd4c95cd9d0f6b4b4aa8084a47c723619c2c"
"Phishing/Hacking","0x90d57aec6e9fabbf6a312eea90f1714de43d49ad"
"App Coins","0xf42c06a58d4e538b6856afc206b13c530263c2c2"
"Token Sale","0xf42c06a58d4e538b6856afc206b13c530263c2c2"
"Fake Project Scam","0xe0717ee6b224b37e774c16fe13265972e89e5719"
"Maker Vault Owner","0x564b31fe75510a1adb311aece4faa63346ed142c"
"Fantom","0x7f9d1dbaf84d827b0840e38f555a490969978d20"
"Phishing/Hacking","0xfc1063cb3885da495ae63c58e35d60100dfa85a5"
"Phishing/Hacking","0x49ce2cf6888a9fd4f65aa0f41b120ef279b680fb"
"Index Protocol","0x64177fd4dfad1a6cff95e1ebba403bb73c6a8e41"
"Phishing/Hacking","0x7bda601bcfb1145903b0ff3cc850c05866028031"
"Maker Vault Owner","0x7320b0bfcdc29d4bff6334481e6a58912fd53035"
"Bridge","0xd779967f8b511c5edf39115341b310022900efed"
"Multichain","0xd779967f8b511c5edf39115341b310022900efed"
"Safe Multisig","0xfa7d2a996ac6350f4b56c043112da0366a59b74c"
"Polygon (Matic)","0xfa7d2a996ac6350f4b56c043112da0366a59b74c"
"Donate","0x4cdc86fa95ec2704f0849825f1f8b077deed8d39"
"Coin Gecko","0x4cdc86fa95ec2704f0849825f1f8b077deed8d39"
"Fake Project Scam","0x92cC319f1422E82F9A272a4377E81FaAc6B66815"
"Synthetix","0xaa03ab31b55dceeef845c8d17890cc61cd98ed04"
"Phishing/Hacking","0x25ce2252a80c1c4fdf12fd9c608858c23b3094ef"
"Phishing/Hacking","0xb3dce1f1a7e8bf248073bf827a6db67a22cd785e"
"Phishing/Hacking","0x8db82c361c101cac757d709200b23ffc8e69fad2"
"Inverse Finance","0x4b228d99b9e5bed831b8d7d2bcc88882279a16bb"
"Maker Vault Owner","0xe77884cddf148dd5f0e9191b33d8dbaddb16dfb5"
"Set Protocol","0x5c87b042494cdceba44c541fbb3bc8bff179d500"
"Phishing/Hacking","0x41ab70efff0beb5007689bf96980f230b8e49f0e"
"Phishing/Hacking","0x80661cc2950cb1a32668bf104f5911d3aca91ff7"
"Phishing/Hacking","0x15de13fc424c4c4cc3172bd85072800b95028bc9"
"Phishing/Hacking","0x0d979f9ffdd579d67c29531cccba568d2172d0b0"
"Metaverse","0x6ff63e7fbf99e0556c63768020f713b7ae9d5a94"
"Sandversity","0x6ff63e7fbf99e0556c63768020f713b7ae9d5a94"
"Maker","0x14fbca95be7e99c15cc2996c6c9d841e54b79425"
"Oasis Dex","0x14fbca95be7e99c15cc2996c6c9d841e54b79425"
"Phishing/Hacking","0x9356794614Efd99a81578425006365b8b697B600"
"Phishing/Hacking","0xe0e1df65a64c5ae18b86463e30e96d1a657e42c4"
"Impersonation","0xb743bfc7dc75f708f700ed5778bdd2c7a19734b7"
"Phishing/Hacking","0xaf123b890f153a6d3dd054ea6d757fe5b9768969"
"Atom Solutions","0x49de60e12be091b26a0b9d6b7fc8ccb88c160a3e"
"Phishing/Hacking","0xaeacce297d024ae41605caaa0e209112037708e2"
"Phishing/Hacking","0xcbea84E09b949fE0D713897448D472847789e48e"
"Exchange","0x44592b81c05b4c35efb8424eb9d62538b949ebbf"
"Binance","0x44592b81c05b4c35efb8424eb9d62538b949ebbf"
"Phishing/Hacking","0xf677e6d342ce85b7102e95d5bb9ad457a275dba6"
"Hyper Dragons","0x2842a67ce34a8a9cf06564bfa50260c8272b397d"
"Hyper Dragons Token","0x2842a67ce34a8a9cf06564bfa50260c8272b397d"
"Phishing/Hacking","0xa49d41a87f33c1a7b6368c171298266bb193a08f"
"Phishing/Hacking","0xc82e2dfc140fb5d94b612af056c45d08c6560c84"
"Babel Pool","0xb3b7874f13387d44a3398d298b075b7a3505d8d4"
"Mining","0xb3b7874f13387d44a3398d298b075b7a3505d8d4"
"Phishing/Hacking","0xa14429e90bd90e17d2a97c4eac1feefabb88727f"
"Chain","0xe864c9439eb042e969c59dd13d38cfdb28e16d73"
"Kraken","0xe9f7ecae3a53d2a67105292894676b00d1fab785"
"Phishing/Hacking","0x1f6f1723d0db4e9783b7171392b6fa9ae1062fd9"
"DEX","0x7bbd8ca5e413bca521c2c80d8d1908616894cf21"
"Maker PSM","0x7bbd8ca5e413bca521c2c80d8d1908616894cf21"
"Protocol","0x1efb116ebc38ce895eb2e5e009234e0e0836f2f5"
"Arbitrum","0x1efb116ebc38ce895eb2e5e009234e0e0836f2f5"
"Nitro","0x1efb116ebc38ce895eb2e5e009234e0e0836f2f5"
"Bridge","0x2796317b0ff8538f253012862c06787adfb8ceb6"
"Synapse","0x2796317b0ff8538f253012862c06787adfb8ceb6"
"OKX","0xc5451b523d5fffe1351337a221688a62806ad91a"
"Index Protocol","0x0f5c21d4929f6f17119f43b0c51e665f12367a19"
"Exchange","0xe5d7ccc5fc3b3216c4dff3a59442f1d83038468c"
"Korbit","0xe5d7ccc5fc3b3216c4dff3a59442f1d83038468c"
"Phishing/Hacking","0x6b67f7ad81e9eb49a580f366b9e0e518ebce14cf"
"Phishing/Hacking","0x4902c6f5fa1a80a2a85baffeb65ee77e3144c6da"
"Streamity","0xb4f584ecbdce12cca1259e5faf4d9cfb9fc4045f"
"Phishing/Hacking","0x016c0261c48d089ac26d0a48f840c9a9d5e203dd"
"Phishing/Hacking","0xe09068325aa3bde8bd3a85deae69705ffc6502b4"
"DEX","0x080f6aed32fc474dd5717105dba5ea57268f46eb"
"Nerve","0x080f6aed32fc474dd5717105dba5ea57268f46eb"
"Phishing/Hacking","0xaac6020b6216be72af7b3c322dd27cea257276b3"
"Something Fishy ?","0xe483d49852c438f766d10ab35b7d969a4569334a"
"Phishing/Hacking","0x83373a2e5fc62a8598fb2ac2ebec188ff8cd4a9c"
"Pundi X","0x358d12436080a01a16f711014610f8a4c2c2d233"
"Aave","0x0ddec679166c367ae45036c8b2c169c5fb2dcee1"
"Cream Finance","0xbdc3372161dfd0361161e06083ee5d52a9ce7595"
"Exchange","0xa910f92acdaf488fa6ef02174fb86208ad7722ba"
"Poloniex","0xa910f92acdaf488fa6ef02174fb86208ad7722ba"
"Phishing/Hacking","0xb1faca3ef83134815c3e28899cb132e019eb6616"
"Metis Andromeda","0x10739f09f6e62689c0aa8a1878816de9e166d6f9"
"Phishing/Hacking","0x7d067a450b17a2936cc27c44e5499359d9940155"
"Polychain Monsters","0x5803a83be1fe01738b0bb3a289e9f82ce49003e3"
"Phishing/Hacking","0xb49848c55cb01123411f7b1e73b9b2725aac9db5"
"Uniswap","0x82b04e3f5f54946a0ed70d459c25f54ad42d4982"
"DEX","0x82b04e3f5f54946a0ed70d459c25f54ad42d4982"
"Quickswap","0xfa58b8024b49836772180f2df902f231ba712f72"
"DEX","0xfa58b8024b49836772180f2df902f231ba712f72"
"Nexus Mutual","0x9dae0663f252d05314b7352403fa9c16f16f25ee"
"Lido","0x3a6bd15abf19581e411621d669b6a2bbe741ffd6"
"Rug Pull","0xd630e965f76138355b20e93ccc2fdf189a4677e1"
"AscendEX","0x03bdf69b1322d623836afbd27679a1c0afa067e9"
"Exchange","0x03bdf69b1322d623836afbd27679a1c0afa067e9"
"Derivatives","0x03bdf69b1322d623836afbd27679a1c0afa067e9"
"Tokenlon","0x3c68dfc45dc92c9c605d92b49858073e10b857a6"
"Across Protocol","0x15652636f3898f550b257b89926d5566821c32e1"
"Huobi","0xeee28d484628d41a82d01e21d12e2e78d69920da"
"Exchange","0xeee28d484628d41a82d01e21d12e2e78d69920da"
"Phishing/Hacking","0x357378351ede8b3da345abd555a1334913fe5525"
"Tornado.Cash","0xaeaac358560e11f52454d997aaff2c5731b6f8a6"
"Government Criminal Blacklist","0xaeaac358560e11f52454d997aaff2c5731b6f8a6"
"Phishing/Hacking","0xc09c89e0f35a3b6435a59190a6ce8b46458070d5"
"OFAC","0xD82ed8786D7c69DC7e052F7A542AB047971E73d2"
"Government Criminal Blacklist","0xD82ed8786D7c69DC7e052F7A542AB047971E73d2"
"Pig Butchering","0x21d4d3Ce135e02e74bC43D5aE264068eC4FE74d8"
"Phishing/Hacking","0xc0b52b76055c392d67392622ae7737cdb6d42133"
"DEX","0x878dfe971d44e9122048308301f540910bbd934c"
"KyberSwap","0x878dfe971d44e9122048308301f540910bbd934c"
"Phishing/Hacking","0x324b38a61fe8aab275780d822f639d60be6caf93"
"Exchange","0xfdeda15e2922c5ed41fc1fdf36da2fb2623666b3"
"HitBTC","0xfdeda15e2922c5ed41fc1fdf36da2fb2623666b3"
"Maker Vault Owner","0xf1a4372e6e931a2b6b78ddcbab1c631c2498bae6"
"Aura","0x4043569200f7a7a1d989abbabc2de2bde1c20d1e"
"Rug Pull","0x874552a6902841A3f8A4eE5B9427982E3930782D"
"Solv Protocol","0x2d53f42b2edf8907bcaa4d3f28e6f76bd95334e3"
"Atom Solutions","0xa28d81bf8e4823cf4d6cc2767507dee271994e1a"
"Phishing/Hacking","0x8bc881a077032e63dd9fac0453bd2355d23db855"
"Opium","0xb69890912e40a7849fca058bb118cfe7d70932c4"
"KyberSwap","0x1833ad67362249823515b59a8aa8b4f6b4358d1b"
"Blackmail","0x09cF0bd01027c7defb575330378C768C5d87d58d"
"DEX","0x4f062658eaaf2c1ccf8c8e36d6824cdf41167956"
"CurveFi","0x4f062658eaaf2c1ccf8c8e36d6824cdf41167956"
"Phishing/Hacking","0xa4457c2028c64c9f1713919a9cbf4be7280e52f8"
"Phishing/Hacking","0x4c6cdD82bF2B0627350bB660C2a18B2Db8880Ce1"
"Phishing/Hacking","0xb2ac8d49f0bee38a92fe47f86c4eec679d009274"
"Rug Pull","0x12facd947bef9f3049735e4978d09c1035f74cc1"
"Phishing/Hacking","0x809227a7c9ea294d3e4f2be82da12572e8156142"
"DEX","0x4da067e13974a4d32d342d86fbbbe4fb0f95f382"
"Nerve","0x4da067e13974a4d32d342d86fbbbe4fb0f95f382"
"DeFi","0xa2b47e3d5c44877cca798226b7b8118f9bfb7a56"
"DEX","0xa2b47e3d5c44877cca798226b7b8118f9bfb7a56"
"CurveFi","0xa2b47e3d5c44877cca798226b7b8118f9bfb7a56"
"Phishing/Hacking","0xdbed7bc14a0e6d2ee77c3489aeb8c7667271e6b5"
"Maker Vault Owner","0x0412ed8438b5fae246606909ef8ba365f9103783"
"Phishing/Hacking","0x2d108740a7839bc0d62cb61cce2205a32a56fd38"
"DeFi","0x745daa146934b27e3f0b6bff1a6e36b9b90fb131"
"DEX.AG","0x745daa146934b27e3f0b6bff1a6e36b9b90fb131"
"DEX","0x745daa146934b27e3f0b6bff1a6e36b9b90fb131"
"Phishing/Hacking","0x997f075b25cee2feb07ef1b53b202ad1c33bc739"
"Phishing/Hacking","0xbea0e881baa530d4352bdaf529e6be2acce97649"
"KyberSwap","0x3e59c69952a4cfeaf653eedf8ff907d4b6b8762d"
"Key Fi","0x3e59c69952a4cfeaf653eedf8ff907d4b6b8762d"
"Exchange","0x007174732705604bbbf77038332dc52fd5a5000c"
"BlockTrades Exchange","0x007174732705604bbbf77038332dc52fd5a5000c"
"Phishing/Hacking","0x5982f7d33aa9f9d0192509e58a59dd282c454a05"
"DEX","0xdc24316b9ae028f1497c275eb9192a3ea0f67022"
"CurveFi","0xdc24316b9ae028f1497c275eb9192a3ea0f67022"
"Phishing/Hacking","0xa0c7d4f3fc7f8a46fb58990228d0b82a0354f371"
"Fake Project Scam","0xc8De43Bfe33FF496Fa14c270D9CB29Bda196B9B5"
"Blackmail","0xD88e1C6EC0a2479258A6d2aB59D9Ae5F2874bC44"
"Phishing/Hacking","0x0387cfc283ffcf25a4a6a61e832545bbeb7c8fda"
"Phishing/Hacking","0x27c2a673b7bed1031562542326f5c466d5c9a8e5"
"Maker Vault Owner","0x8dfd545a2d6ba57d0ccfb060a0eefe01f41f2902"
"Rug Pull","0x651197539d7677d2b61a5e0b08e176172c4d289a"
"Uniswap","0x091d35d7f63487909c863001ddca481c6de47091"
"DEX","0x091d35d7f63487909c863001ddca481c6de47091"
"Gnosis Safe","0xb6029ea3b2c51d09a50b53ca8012feeb05bda35a"
"Layer 2","0x25ace71c97b33cc4729cf772ae268934f7ab5fa1"
"Optimism","0x25ace71c97b33cc4729cf772ae268934f7ab5fa1"
"Maker Vault Owner","0x01329db67e9a963695c65766a298f9876e87def4"
"Phishing/Hacking","0x327bb6e6fff2c05e542c63b0fcfdd270734738ef"
"LooksRare","0x0000000000e655fae4d56241588680f86e3b2377"
"Phishing/Hacking","0xca8b6344066ffecb6a7509007932f9d74970ad08"
"Phishing/Hacking","0x16881a3b5bd0f6b2f8c547dcf9bd74442eaddcf9"
"Exchange","0xfa52274dd61e1643d2205169732f29114bc240b3"
"Kraken","0xfa52274dd61e1643d2205169732f29114bc240b3"
"Aura","0xfd72170339ac6d7bdda09d1eaca346b21a30d422"
"Phishing/Hacking","0xe2e55d8889141495e8442ed4ba48c6f2e638071d"
"Ribbon Finance","0x53773e034d9784153471813dacaff53dbbb78e8c"
"Lido","0x53773e034d9784153471813dacaff53dbbb78e8c"
"Phishing/Hacking","0x66a6e57e28aa7148c0f4c12ac62fec16ccde4e74"
"Phishing/Hacking","0xf245e09a1b42f847b120558f0c6e08f821be23f7"
"DEX","0xe9e7cea3dedca5984780bafc599bd69add087d56"
"CurveFi","0xe9e7cea3dedca5984780bafc599bd69add087d56"
"Nerve","0xe9e7cea3dedca5984780bafc599bd69add087d56"
"Phishing/Hacking","0x1ee6B25a0E3F855a10916766dF3A056E924e5DCE"
"Phishing/Hacking","0xa213344262535d3ea5efeaa7f7cf74e792da6258"
"Phishing/Hacking","0xff315e16e2110ea8ac00502f568e357cdfdb9f47"
"ENS","0x084b1c3c81545d370f3634392de611caabff8148"
"Phishing/Hacking","0x3d7a0fae63809c4725b13bdddabbb718939ad10e"
"DEX","0x1456688345527be1f37e9e627da0837d6f08c925"
"CurveFi","0x1456688345527be1f37e9e627da0837d6f08c925"
"Phishing/Hacking","0x0ecbd02d1cf412a37e079bdaa55497020a1e3e33"
"Phishing/Hacking","0x78e013dc680fcd2e6e6bec3438fc5f3020b3127e"
"Maker Vault Owner","0xdce2acb8fa2140e1eda6e611c61d5de9a56ad0c9"
"Liquity","0x3d32e8b97ed5881324241cf03b2da5e2ebce5521"
"Exchange","0x5d7f34372fa8708e09689d400a613eee67f75543"
"Binance","0x5d7f34372fa8708e09689d400a613eee67f75543"
"Pig Butchering","0x8970b861572877eea936f77644c4c76fc09a45a4"
"Phishing/Hacking","0x91e35d6c5b7323647e0cc1d274a072ac5cbb4340"
"Phishing/Hacking","0x9d753eeae3291e4d5d5f67d5308b2c378bade935"
"Synthetix","0x13a114a3fa8a6ce03a0c5488be9e614d78eddb0c"
"Phishing/Hacking","0x694afabc190e2041a334986129a722474efe0643"
"Phishing/Hacking","0xa7229e0de15d36a58a79ee61ab93744241ff001b"
"Phishing/Hacking","0x1b94a7c99c6985b0fb492369725444a60a7685da"
"Phishing/Hacking","0xF238eb51e5dc9b3f5537631669660B1Fa93b76B1"
"Safe Multisig","0xde21f729137c5af1b01d73af1dc21effa2b8a0d6"
"Gitcoin","0xde21f729137c5af1b01d73af1dc21effa2b8a0d6"
"Phishing/Hacking","0xffb7cfbd50761fc85931597883c9ff0e84fce571"
"Phishing/Hacking","0xf9dc4422f9dedb279c125012fd5ba93a973e607e"
"Phishing/Hacking","0x0000000000a84d1a9b0063a910315c7ffa9cd248"
"Phishing/Hacking","0xeed7072fcf46733833249d1e979c44fe4f2a23a2"
"Blackmail","0x8f15Ee6A8Ef02283fD2E85e8Dd8683e8c0E5Aa9E"
"Phishing/Hacking","0x0bd32a75f9e7fac5017d98cb365a6132f02e8faf"
"Contract Exploit","0x07e02088d68229300ae503395c6536f09179dc3e"
"Oobit","0x65fb180c8bfaa811e9b2e3d2fa60ef27c15f8732"
"Wrapped Ether","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b"
"Uniswap","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b"
"DEX","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b"
"Phishing/Hacking","0x186006fa03374f548c35a7c2a712b35e40833f7e"
"NFT Airdrop Scam","0xb13f0c8d887d1fe71fbb3cbfbc286583cce1fcc6"
"Metis Andromeda","0x8bf439ef7167023f009e24b21719ca5f768ecb36"
"Buidl Guidl Builders","0x76fb1a0ebd7da4e1db53d147c7dfe8eb0c9164f6"
"Phishing/Hacking","0x8196fa469bd2f8105bae01702c4b84b04cdf4a2c"
"Phishing/Hacking","0x2268b0ac97d742d72541760f2e8af1631927f12e"
"Phishing/Hacking","0x647c809489c3384ade0d26bd938bd5400cd5a4a9"
"Pool Together","0x55189c8836a7b3998935683f5afacee733b5fd20"
"Jarvis","0xfd54f97a6c408561b5df798c04ae08b27ca0d7f7"
"DEX","0xfd54f97a6c408561b5df798c04ae08b27ca0d7f7"
"Huobi","0x18916e1a2933cb349145a280473a5de8eb6630cb"
"Exchange","0x18916e1a2933cb349145a280473a5de8eb6630cb"
"Decentraland","0x3c337fa1bf8725f59f73db6db719c792c5e8ae74"
"Chrono Logic","0xa723606e907bf84215d5785ea7f6cd93a0fbd121"
"ICO Wallets","0xa723606e907bf84215d5785ea7f6cd93a0fbd121"
"Rug Pull","0x891D072c7056dE70787e8a7c90Df5BD4Bffc6bE4"
"DEX","0x07663837218a003e66310a01596af4bf4e44623d"
"Nerve","0x07663837218a003e66310a01596af4bf4e44623d"
"Contract Exploit","0x33D82C144717FCd83965ca26fAd4D4256E6052DD"
"Phishing/Hacking","0x88698a2FF09506596A88a1Af9d103a420BA46A3e"
"Donate","0x381a8db83976d6493f60dd283b20390f996e46cb"
"Charity","0x381a8db83976d6493f60dd283b20390f996e46cb"
"Block Frens","0x381a8db83976d6493f60dd283b20390f996e46cb"
"Phishing/Hacking","0x046c3f2e193ddc2129bfd61da788c78c67690adc"
"Phishing/Hacking","0x003f12c49df27295fe97d4990b7901e2c855adf5"
"Phishing/Hacking","0xEed48722238b98317D849fA591D96B7efBE9B06F"
"Phishing/Hacking","0xc9416de52ea3a89a9f40643279f7edd3ab9a5bf1"
"Phishing/Hacking","0xb0091be2ea814275a4590afbdf7c609c8e27bfee"
"Phishing/Hacking","0xf6654adf3af907a2d69e9652cf2184d5619daf4c"
"Phishing/Hacking","0xe6bf49e5ba7787a3550be485f074ec07f9c86403"
"Phishing/Hacking","0x202f88bfffc39c9d3794df28a4261d5b536eb37b"
"Phishing/Hacking","0x987f8cfb36086c78becc03e4e3369c69e195d476"
"Phishing/Hacking","0x9bce48508cdef1d054e9577fde58afb3bf6c73c6"
"DEX","0xc9da65931abf0ed1b74ce5ad8c041c4220940368"
"Alchemix Finance","0xc9da65931abf0ed1b74ce5ad8c041c4220940368"
"Nerve","0xc9da65931abf0ed1b74ce5ad8c041c4220940368"
"Fake Returns Scam","0xd6eac4f1b20ad912e222179e66c48004701f2109"
"Phishing/Hacking","0xa61344257eD7C98b4690572E63797D75B0753f96"
"Phishing/Hacking","0x2b979f4ba194e5a0864cc428f0d1937b48bc3b74"
"Phishing/Hacking","0x4aef20778a2e8e3edeab721ed235264f00bb6d20"
"Phishing/Hacking","0x081a48fcfb87ddc415c31ddae1eb3ba5d5696cdb"
"Rug Pull","0x014cad0fcacbe162b771df3ea710f85db4a1254e"
"Phishing/Hacking","0x5e6a54efabed6fedee98d3de3e9117d18ab41554"
"Dragonereum","0xd5bae616505430595ee28b9e0e092dc298ab1b19"
"Phishing/Hacking","0xa6e972d60448de4c4cc97618982023a31c6c06b7"
"Phishing/Hacking","0x8c9d299cc3c2111499416cf4e3677328486cfac2"
"Phishing/Hacking","0x032fb380d84917d408ea172383cf214c28b4fe21"
"Huobi","0x90e9ddd9d8d5ae4e3763d0cf856c97594dea7325"
"Exchange","0x90e9ddd9d8d5ae4e3763d0cf856c97594dea7325"
"Rug Pull","0x5Ab995062FFad4E745405D55C453A43249CDe3d3"
"Huobi","0x9a755332d874c893111207b0b220ce2615cd036f"
"Phishing/Hacking","0x7613a475b7fe61775f579bc148300c8171eccae9"
"Inverse Finance","0xd60b06b457bff7fc38ac5e7ece2b5ad16b288326"
"Phishing/Hacking","0x30957ecE5Fc9d82854C485d1e4A84152966bB0E6"
"Pig Butchering","0x70F9464Da6d52bfB205E6457AfBBE4e7dA060A4B"
"Phishing/Hacking","0xcb0736e6d2cf621360df831f6eb2dc0e56128b89"
"Phishing/Hacking","0xf6eb7d25dfb8cd1d8fcb8d1cccab9f6f3e594ea8"
"Phishing/Hacking","0x4c29e4d6a62da2ea2d8fc5b551a1c6630371247a"
"Furucombo","0xbdfb793c79cdca60551e8ea78b18a2b91b620473"
"Hop Protocol","0xc315239cfb05f1e130e7e28e603cea4c014c57f0"
"Huobi","0x46705dfff24256421a05d056c29e81bdc09723b8"
"Exchange","0x46705dfff24256421a05d056c29e81bdc09723b8"
"Aave","0xf013d90e4e4e3baf420dfea60735e75dbd42f1e1"
"Rug Pull","0x61c9651b626b0aed8476243d2d27f4cdd0d2d881"
"Atom Solutions","0x2f5a7b563e6c4761d478273f5f9b4a444bdd2e3c"
"Phishing/Hacking","0x573b7846e365050517c022a70c5f1bdca76d58ac"
"Phishing/Hacking","0x639495fd408d1202ecad1beee9e6a1818db38fe5"
"Phishing/Hacking","0x973cc36eef960389b1dddce82a9f0663af61809b"
"Phishing/Hacking","0x578fd2367f31b62b6a32ef21d2a3193d22c34fe9"
"Rari Capital","0xd6e194af3d9674b62d1b30ec676030c23961275e"
"Phishing/Hacking","0xd0b473271e9d38dfd11925d62ef8c0a2cf033a9c"
"Phishing/Hacking","0x09dab87809149b6bd4d6c890903dabaac2cdd824"
"Phishing/Hacking","0x7cf95087195e1f4ddb66ef7da1d01fb40684cbdd"
"Cobinhood","0xb726da4fbdc3e4dbda97bb20998cf899b0e727e0"
"Exchange","0xb726da4fbdc3e4dbda97bb20998cf899b0e727e0"
"Contract Exploit","0xca0bc229e2216A6ba6eF0278351ed6aa2303Ddf6"
"Phishing/Hacking","0x69889d755aa7be685d253bf98ae42d6d1f0dc341"
"Phishing/Hacking","0x3dd5583f3c279d9a3db52252b216d7f3f27e8880"
"Phishing/Hacking","0xe75cb1646422dd9db0b47647ee5545f6be341fb9"
"Phishing/Hacking","0xbf863b57322a1e634388946f942306393a5d4c69"
"Phishing/Hacking","0xeaa4b711e7c025899460b429bef1ff8155ba4c66"
"Typhoon.Cash","0x3bf5416fed0b1d5b884b857e62a7681c0a04802a"
"Sybil Delegate","0xbd852165a6ff4a4c04c1e378bdc90d6801929457"
"Phishing/Hacking","0x18ec1d727320cbed7c0c63cd655ade997b292c5e"
"Phishing/Hacking","0xf85b886d39daa1e674fada50411c6dd7bd7fb14b"
"Phishing/Hacking","0x32F5891Eb94e7a1eBb06aDd32AcddAC95774316b"
"Pool Together","0xbc82221e131c082336cf698f0ca3ebd18afd4ce7"
"Phishing/Hacking","0xce05a1bbff026ef875e94623753642806c0326d8"
"Convex Finance","0x877288c4e6eba4f635ba7428706447353b47de75"
"Phishing/Hacking","0x8324676c7cd3a99391d1d69ce3d8a7c2b51c1f59"
"Phishing/Hacking","0x81053c561fd1e5305d05c651fcc2ae7c4ae2cde6"
"Pylon Finance","0x97110bbf5e26afa90d5a56210f03bed325466b2e"
"Yield Farming","0x97110bbf5e26afa90d5a56210f03bed325466b2e"
"MEDIKEY","0xd49b3b18e1c3813ecb5881540dcf8cb09bbb402c"
"Sybil Delegate","0x068ed46488d8a7fad16a91a9a352c6b76baabcf4"
"Fake Returns Scam","0x7350a01b87fa8cb71a272cf836fa34595b1572cf"
"Phishing/Hacking","0x00e8b95224298d3a9d14f4982b56f53275431f57"
"Phishing/Hacking","0x2088f9830951a16d16e6753ba84b6843ce3f424d"
"Rug Pull","0x961918dcC6F1F78f93E357182614C791041f401E"
"Phishing/Hacking","0x3a3fcaaa5c1da9db7c8ef28dd377f6aed2e43388"
"Phishing/Hacking","0xb9556a1cb3150148443e9e9e9c29491ff48640ee"
"Pool Together","0x3ec4694b65e41f12d6b5d5ba7c2341f4d6859773"
"Mining","0x28846f1ec065eea239152213373bb58b1c9fc93b"
"Parity Bug","0x8d358fdc7e1ed7e69f7fb6d5daccc77282a2d737"
"Phishing/Hacking","0x29d981dd09e5981dfd398978463d7185cbe45bb0"
"Staking","0x157833a3e5746633c5efd95a86260abfc41d10c5"
"DEX","0xf32e91464ca18fc156ab97a697d6f8ae66cd21a3"
"Nerve","0xf32e91464ca18fc156ab97a697d6f8ae66cd21a3"
"Phishing/Hacking","0xa0e85568f513a9cb128868b2b9000d26d86c36a4"
"Phishing/Hacking","0x81c46c13713b24a85f97233789254ccb3ffd4661"
"Phishing/Hacking","0xf8ed2a01846a04e98f6ca7ec4ff15cbcb5406064"
"Bridge","0x3be8a7d4aa3e9b723a718e1b83fe8a8b5c37871c"
"Counterstake","0x3be8a7d4aa3e9b723a718e1b83fe8a8b5c37871c"
"Phishing/Hacking","0x7cb3ce3248e7c0cd320f3440d437a92a54f541f0"
"Phishing/Hacking","0x300d4fbdb7ef38488eb9338982686e04ba426715"
"KyberSwap","0xe79bc2c998ff2a154ae35bb7ce68555e7fc94ef9"
"Phishing/Hacking","0x26bb612e398a41db0f749fce24634064ab68c72a"
"Phishing/Hacking","0xed9012e2da61b832b5da2cc98d921fd28f02e775"
"Phishing/Hacking","0xcb3f9c4cd5d31b4d6db04a63f5a414779cfe6fc7"
"Livepeer","0x8dddb96cf36ac8860f1de5c7c4698fd499fab405"
"Phishing/Hacking","0x604da69d33a0df6414c30270434ba4e0e95d8cf6"
"DEX","0xe2f2a5c287993345a840db3b0845fbc70f5935a5"
"CurveFi","0xe2f2a5c287993345a840db3b0845fbc70f5935a5"
"Multisig","0x851b7f3ab81bd8df354f0d7640efcd7288553419"
"Gnosis","0x851b7f3ab81bd8df354f0d7640efcd7288553419"
"ICO Wallets","0x851b7f3ab81bd8df354f0d7640efcd7288553419"
"Rug Pull","0xbA3df8D857a3db56f33564177D4C5ca861B8c6E8"
"Sybil Delegate","0xe00996bf765f97de5f6d87c110e8b2a2c1812185"
"Phishing/Hacking","0x5e4c8039f115ab9b1ceb6d5d123a094e47d80c98"
"Phishing/Hacking","0xAEDC8a3aFC62A3dEeE4Eb232bfDB28058Bf554D8"
"Phishing/Hacking","0x2A6D8021861f27aB992572D8689017b7A83C989D"
"Phishing/Hacking","0x3d11b2189ad65e0e91e2f2b0e07cbc05ddc75b7a"
"Sablier Finance","0xcd18eaa163733da39c232722cbc4e8940b1d8888"
"Phishing/Hacking","0xd09e64eeef63eb6aa2bd612d1573f666d3a30cb5"
"DEX","0x0000000000085d4780b73119b644ae5ecd22b376"
